datetime,day,slot,n_roads,mean_dev,median_dev,std_dev,p05,p10,p25,p75,p90,p95,pct_faster,pct_better_005,pct_worse_005,pct_better_003,pct_worse_003,pct_better_010,pct_worse_010,iqr
2025-09-24 21:00:00,2025-09-24,42,4019,0.009026837469111669,0.0,0.09806283560640135,-0.14,-0.06333333333333335,0.0,0.010000000000000009,0.11333333333333329,0.17000000000000004,0.2652401094799701,0.18487185867131128,0.11047524259766112,0.221945757651157,0.1366011445633242,0.11445633242100024,0.0711619805921871,0.010000000000000009
2025-09-24 21:30:00,2025-09-24,43,4009,0.007024736456069084,0.0,0.10357389498927531,-0.15085714285714286,-0.0668333333333334,0.0,0.011111111111111127,0.1100000000000001,0.17000000000000004,0.2678972312297331,0.17834871539037167,0.11474183088051883,0.21576452980793215,0.13394861561486654,0.1077575455225742,0.0715889249189324,0.011111111111111127
2025-09-24 22:00:00,2025-09-24,44,3960,0.0060570873249692694,0.0,0.09841413347612024,-0.14505,-0.06499999999999995,0.0,0.0,0.09999999999999998,0.17223611111111098,0.24141414141414141,0.1648989898989899,0.1154040404040404,0.19595959595959597,0.13914141414141415,0.09848484848484848,0.07323232323232323,0.0
2025-09-24 22:30:00,2025-09-24,45,3774,0.007710847226778599,0.0,0.0876448150694855,-0.12558333333333332,-0.039999999999999925,0.0,0.0,0.0888888888888889,0.15000000000000002,0.2368839427662957,0.1573926868044515,0.09220985691573927,0.1886592474827769,0.10969793322734499,0.08876523582405936,0.05802861685214626,0.0
2025-09-24 23:00:00,2025-09-24,46,3643,0.003315947486445703,0.0,0.09442553676225751,-0.13,-0.040000000000000036,0.0,0.0,0.08000000000000007,0.14112499999999956,0.20669777655778204,0.140818007136975,0.09360417238539664,0.1710129014548449,0.11227010705462531,0.08152621465824869,0.06286027998902004,0.0
2025-09-24 23:30:00,2025-09-24,47,3507,0.004931821164926383,0.0,0.08321274190621945,-0.09000000000000005,-0.020571428571428563,0.0,0.0,0.06000000000000005,0.13250000000000003,0.17507841459937268,0.11063587111491303,0.07641859138865127,0.13373253493013973,0.0932420872540633,0.0718562874251497,0.04448246364414029,0.0
2025-09-25 00:00:00,2025-09-25,0,3281,0.0025165400357034014,0.0,0.07083735034604798,-0.06999999999999995,0.0,0.0,0.0,0.040000000000000036,0.09000000000000019,0.1420298689423956,0.09326424870466321,0.05851874428527888,0.10941786040841207,0.07253886010362694,0.042060347455044195,0.0365742151782993,0.0
2025-09-25 00:30:00,2025-09-25,1,3189,0.0034503974475752455,0.0,0.06241733150545638,-0.053333333333333344,0.0,0.0,0.0,0.025000000000000022,0.08499999999999996,0.12354970210097209,0.0740043900909376,0.05205393540294763,0.09344622138601442,0.06083411727814362,0.04201944183129508,0.028849169018501097,0.0
2025-09-25 01:00:00,2025-09-25,2,3126,0.001432992870852756,0.0,0.06610962291877585,-0.04000000000000002,0.0,0.0,0.0,0.01322916666666668,0.07093750000000004,0.1110044785668586,0.06301983365323097,0.045745361484325016,0.08349328214971209,0.0563019833653231,0.036148432501599485,0.027191298784388994,0.0
2025-09-25 01:30:00,2025-09-25,3,3033,0.0018283700720644342,0.0,0.05263086612837792,-0.006416666666666673,0.0,0.0,0.0,0.0,0.050000000000000044,0.09132871744147708,0.050445103857566766,0.028684470820969338,0.06660072535443455,0.03758654797230465,0.02637652489284537,0.02044180679195516,0.0
2025-09-25 02:00:00,2025-09-25,4,3012,0.0018680002213368738,0.0,0.05280280947223562,-0.00666666666666671,0.0,0.0,0.0,0.0,0.043749999999999956,0.08034528552456839,0.048140770252324036,0.029216467463479414,0.05843293492695883,0.03718459495351926,0.022908366533864542,0.02158034528552457,0.0
2025-09-25 02:30:00,2025-09-25,5,3022,0.0006038412313230314,0.0,0.04764388822317668,-0.0050000000000000044,0.0,0.0,0.0,0.0,0.035527777777777735,0.07511581733951025,0.042356055592322965,0.030774321641297155,0.05790866975512905,0.03474520185307743,0.02084712111184646,0.021178027796161483,0.0
2025-09-25 03:00:00,2025-09-25,6,2987,0.0032993456654320397,0.0,0.04443014981336848,0.0,0.0,0.0,0.0,0.0,0.042333333333332814,0.0796786072982926,0.04519584867760294,0.024439236692333444,0.0589219953130231,0.027452293270840308,0.023769668563776363,0.014730498828255775,0.0
2025-09-25 03:30:00,2025-09-25,7,2990,0.0023584472492081186,0.0,0.04782294509925845,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,0.07525083612040134,0.043478260869565216,0.023076923076923078,0.05384615384615385,0.02976588628762542,0.024414715719063545,0.011705685618729096,0.0
2025-09-25 04:00:00,2025-09-25,8,2988,0.0010298615095301839,0.0,0.04812819677849242,-0.0030416666666667415,0.0,0.0,0.0,0.0,0.026520833333333448,0.06593038821954485,0.03781793842034806,0.028447121820615796,0.04785809906291834,0.03614457831325301,0.024431057563587683,0.01740294511378849,0.0
2025-09-25 04:30:00,2025-09-25,9,3021,0.0006167502088554721,0.0,0.05404534952361742,-0.010000000000000009,0.0,0.0,0.0,0.0,0.030000000000000027,0.07149950347567031,0.042039059913935785,0.03277060575968222,0.05097649784839457,0.039059913935782856,0.019860973187686197,0.021185038066865277,0.0
2025-09-25 05:00:00,2025-09-25,10,3051,0.0026185910942548114,0.0,0.05638074360631476,-0.010000000000000009,0.0,0.0,0.0,0.0,0.050000000000000044,0.08357915437561456,0.051130776794493606,0.030154047853162898,0.061619141265158967,0.03736479842674533,0.025565388397246803,0.017371353654539495,0.0
2025-09-25 05:30:00,2025-09-25,11,3152,-0.0021619442933687866,0.0,0.06669193952519177,-0.040000000000000036,0.0,0.0,0.0,0.0,0.056437499999999925,0.09993654822335026,0.054251269035533,0.04854060913705584,0.06852791878172589,0.0583756345177665,0.0266497461928934,0.03616751269035533,0.0
2025-09-25 06:00:00,2025-09-25,12,3437,1.8396615265251542e-05,0.0,0.07814599823345399,-0.10183333333333332,-0.025000000000000022,0.0,0.0,0.039999999999999925,0.09999999999999998,0.14663951120162932,0.08641256910096014,0.07710212394530114,0.1120162932790224,0.0948501600232761,0.049461739889438465,0.0503345941227815,0.0
2025-09-25 06:30:00,2025-09-25,13,4082,0.0021703279690938933,0.0,0.08888623387983215,-0.135,-0.07000000000000006,0.0,0.0,0.08000000000000007,0.14,0.22611464968152867,0.1487016168544831,0.12444879960803527,0.17785399314061734,0.14845663890249877,0.0801077902988731,0.07153356197942186,0.0
2025-09-25 07:00:00,2025-09-25,14,5503,-0.002719519511723765,0.0,0.1112724287275906,-0.19999999999999996,-0.12750000000000006,-0.02255208333333336,0.0233333333333334,0.11249999999999993,0.1714999999999993,0.29910957659458476,0.196983463565328,0.19989096856260222,0.2380519716518263,0.2338724332182446,0.1141195711430129,0.12556787206978012,0.04588541666666676
2025-09-25 07:30:00,2025-09-25,15,6921,0.0008739553303380782,0.0,0.13185354817325454,-0.21333333333333337,-0.14166666666666666,-0.04499999999999993,0.043999999999999984,0.1439999999999999,0.21375,0.36280884265279584,0.23580407455570004,0.2395607571160237,0.2881086548186678,0.28189567981505564,0.15012281462216442,0.14766652217887588,0.08899999999999991
2025-09-25 08:00:00,2025-09-25,16,7003,0.006718035099469843,0.0,0.13326168475240144,-0.20999999999999996,-0.14,-0.040000000000000036,0.05399999999999999,0.16000000000000003,0.22993749999999966,0.37583892617449666,0.2577466799942882,0.22690275596173068,0.3017278309296016,0.27759531629301726,0.1697843781236613,0.1449378837641011,0.09400000000000003
2025-09-25 08:30:00,2025-09-25,17,6587,0.013336708939686396,0.0,0.13690248271893923,-0.19999999999999996,-0.13166666666666668,-0.030000000000000027,0.05874999999999997,0.17428571428571438,0.2563541666666665,0.3927432822225596,0.26825565507818433,0.21512069227265826,0.31531805070593594,0.25322605131319265,0.17914073174434492,0.13708820403825717,0.08875
2025-09-25 09:00:00,2025-09-25,18,6336,0.011975489263203179,0.0,0.13411295386524177,-0.19687500000000008,-0.13,-0.025000000000000022,0.05762499999999998,0.16666666666666663,0.235,0.3805239898989899,0.26704545454545453,0.2040719696969697,0.3104482323232323,0.2398989898989899,0.1755050505050505,0.13241792929292928,0.082625
2025-09-25 09:30:00,2025-09-25,19,6177,0.00964843145719785,0.0,0.12398037073689452,-0.18,-0.12,-0.020000000000000018,0.05125000000000002,0.15180000000000024,0.21500000000000002,0.3762344180022665,0.25562570827262426,0.19669742593491987,0.30694511898980087,0.23101829367006638,0.16318601262748908,0.12141816415735794,0.07125000000000004
2025-09-25 10:00:00,2025-09-25,20,6033,0.005703657825083733,0.0,0.12816750439492172,-0.20500000000000002,-0.12800000000000009,-0.026000000000000023,0.04999999999999993,0.14797142857142861,0.21528571428571408,0.3560417702635505,0.24780374606331843,0.20288413724515167,0.2940493949941986,0.2424995856124648,0.1594563235537875,0.1296204210177358,0.07599999999999996
2025-09-25 10:30:00,2025-09-25,21,6012,0.007556351582549189,0.0,0.12572251825460484,-0.20287500000000008,-0.1275,-0.02000000000000013,0.052232142857142866,0.14600000000000002,0.21000000000000005,0.36410512308715903,0.2546573519627412,0.1936127744510978,0.2999001996007984,0.2340319361277445,0.16067864271457086,0.12957418496340653,0.072232142857143
2025-09-25 11:00:00,2025-09-25,22,6075,0.007822862695146647,0.0,0.1286271696317129,-0.20725,-0.12666666666666665,-0.020000000000000018,0.05166666666666664,0.14666666666666672,0.21450000000000022,0.3751440329218107,0.2553086419753086,0.19522633744855966,0.30650205761316873,0.2294650205761317,0.16181069958847735,0.12329218106995884,0.07166666666666666
2025-09-25 11:30:00,2025-09-25,23,6063,0.007760904298952707,0.0,0.1233637270173533,-0.19556250000000003,-0.1266666666666666,-0.02387499999999998,0.05436507936507935,0.1448571428571429,0.21999999999999997,0.3661553686293914,0.2594425202045192,0.20237506185056903,0.3008411677387432,0.23998020781791193,0.15833745670460167,0.12897905327395678,0.07824007936507933
2025-09-25 12:00:00,2025-09-25,24,6282,0.01046091003480171,0.0,0.12634901029487844,-0.195,-0.12,-0.02185714285714288,0.05500000000000005,0.15428571428571436,0.21857142857142875,0.38172556510665395,0.2632919452403693,0.19547914676854505,0.3104106972301815,0.23463865011142948,0.17223814071951607,0.11938872970391595,0.07685714285714293
2025-09-25 12:30:00,2025-09-25,25,6177,0.006615441852905428,0.0,0.12786974558959324,-0.2087999999999999,-0.13,-0.027499999999999913,0.04999999999999999,0.14582857142857159,0.21499999999999997,0.3627974745021855,0.24979763639307107,0.21062004209163024,0.29690788408612595,0.24542658248340618,0.1570341589768496,0.1312935081754897,0.0774999999999999
2025-09-25 13:00:00,2025-09-25,26,6341,0.0006594929258566698,0.0,0.12688376864272766,-0.21499999999999997,-0.14166666666666672,-0.040000000000000036,0.043333333333333224,0.14142857142857146,0.21000000000000008,0.34884087683330706,0.23907900961993375,0.23560952531146506,0.2811859328181675,0.27535089102665194,0.15202649424381012,0.14729537927771644,0.08333333333333326
2025-09-25 13:30:00,2025-09-25,27,6515,0.0020428073493403503,0.0,0.12799920396862968,-0.215,-0.1341714285714285,-0.03901785714285716,0.04833333333333334,0.14500000000000002,0.21,0.360552570990023,0.2454336147352264,0.224712202609363,0.29501151189562547,0.26953184957789716,0.15548733691481198,0.1399846508058327,0.0873511904761905
2025-09-25 14:00:00,2025-09-25,28,6392,0.006809151009694659,0.0,0.1248405275345241,-0.19181666666666664,-0.1240000000000001,-0.030714285714285722,0.04999999999999999,0.14666666666666672,0.21352083333333333,0.36467459324155194,0.24953066332916146,0.21354818523153943,0.2975594493116395,0.25375469336670836,0.15910513141426783,0.12672090112640802,0.08071428571428571
