estate,total_pop,working_pop,median_income,ratio_age_65plus,ratio_age_0_14,n_roads,tot_length_km,bl_acc,typh_acc,dev_acc,n_worse_10,n_better_10,d_fire_m,t_fire_bl,t_fire_typh,d_t_fire,d_hosp_m,t_hosp_bl,t_hosp_typh,d_t_hosp,d_pol_m,lat,lon
富怡花园,5367.0,2796.0,33210.0,0.26476616359232347,0.08123719023663127,67.0,46.58507691675222,0.9331973429224688,0.9408782039589594,0.007680861036490643,3.0,8.0,873.1935931584413,1.1228410793676946,1.1136747640461184,-0.00916631532157619,1616.8190307718976,2.079070254154667,2.062097760116576,-0.01697249403809087,1645.0431106824913,22.2631029,114.2505629
富昌邨,15655.0,6942.0,18000.0,0.25461513893324816,0.06470776109869052,303.0,203.2799691169043,0.92055984765189,0.9356450607240316,0.01508521307214164,1.0,62.0,823.9221044526972,1.0740274278366269,1.0567111042922028,-0.017316323544424028,934.5686062532875,1.2182611813501927,1.1986194066327958,-0.01964177471739692,491.4813242534269,22.3284299,114.1548222
富景花园,9175.0,4888.0,37040.0,0.2077384196185286,0.05133514986376022,62.0,42.91807953046226,0.9332960110176832,0.9408711156630678,0.00757510464538447,3.0,8.0,1030.0135912223386,1.3243561473267538,1.313693543026601,-0.010662604300152756,1773.9618848445773,2.2808993467059393,2.2625354592943143,-0.01836388741162498,1802.439896058814,22.2625288,114.2519624
富欣花园,6697.0,3496.0,36830.0,0.21502165148573987,0.08600866059429596,70.0,58.47334923471177,0.9460187578321085,0.9558137257526116,0.009794967920503139,3.0,9.0,618.1501614779659,0.7841072786689964,0.7760719204879365,-0.008035358181059937,1357.764022075723,1.722288076215953,1.704638448467495,-0.017649627748457908,1413.1089877267357,22.2654216,114.2489681
富泰邨,16659.0,7928.0,25150.0,0.14778798247193708,0.08361846449366708,63.0,60.872993088841966,0.9630356047902757,0.969591915390135,0.006556310599859267,3.0,7.0,555.3354831589076,0.6919812481240654,0.6873021208335348,-0.004679127290530549,1039.7120826526234,1.2955434804041903,1.286783108831027,-0.008760371573163228,1556.526255095095,22.4133099,113.9842566
富泽花园,3860.0,2129.0,60420.0,0.19533678756476683,0.13911917098445595,231.0,149.49219815667294,0.913883588075547,0.9347553223607807,0.020871734285233746,0.0,57.0,459.27246296038174,0.6030603489805736,0.589594883675606,-0.013465465304967617,1193.9221337124013,1.5677123204191357,1.532707571898596,-0.035004748520539586,1619.3186725904425,22.2872544,114.1942586
富荣花园,11335.0,6006.0,40930.0,0.1889722099691222,0.10895456550507278,341.0,172.4934144159441,0.8799847054018242,0.9030043273487909,0.023019621946966627,1.0,77.0,642.5892029162377,0.8762732338028278,0.853935047867872,-0.022338185934955845,716.9284273170535,0.9776466653333733,0.9527242414289814,-0.02492242390439192,435.2289735756302,22.3140913,114.1651878
富豪花园,5680.0,2886.0,46770.0,0.19718309859154928,0.11373239436619718,160.0,114.63081454869811,0.9416747296792188,0.9489589947246297,0.007284265045410851,5.0,20.0,602.3688520618394,0.7676139113560406,0.7617216618342533,-0.005892249521787352,711.2685857431447,0.906387604966872,0.8994301204125791,-0.006957484554292903,724.0526570462969,22.3852959,114.1993999
富雅花园,3034.0,1388.0,25170.0,0.22313777191825973,0.07317073170731707,87.0,76.23953360047305,0.9630144843526417,0.9647947840788307,0.0017802997261889984,2.0,15.0,798.9932605831915,0.9956152563420163,0.9937780847512228,-0.0018371715907935515,1713.4486354246728,2.135106372664567,2.1311665407403426,-0.003939831924224535,1008.5288040699625,22.4445553,114.1673328
将军澳中心,11971.0,6823.0,54190.0,0.13181856152368224,0.14167571631442652,138.0,120.25575829142157,0.9579975206210378,0.9651987007548232,0.007201180133785375,0.0,14.0,2290.126955369739,2.8686424414357057,2.8472399976238303,-0.021402443811875393,846.3601135118541,1.0601615498501755,1.0522518683665454,-0.007909681483630138,1794.9673753827162,22.3070018,114.2571932
将军澳广场,7977.0,4562.0,49770.0,0.09702895825498307,0.17274664660900088,123.0,114.57749823325258,0.9587333837884324,0.9652727928636657,0.0065394090752336565,0.0,10.0,2262.44817250063,2.8317964649073617,2.8126119653143595,-0.01918449959300217,883.7160594833268,1.1061044596043899,1.098610961813124,-0.007493497791265957,1591.1604051458748,22.3089292,114.2626026
小西湾邨,18803.0,8790.0,24380.0,0.2584162101792267,0.07472211881082806,67.0,56.09895799846534,0.9445264755490584,0.9509047313124112,0.006378255763352865,3.0,8.0,771.0833962681266,0.9796444032803528,0.9730733742850133,-0.006571028995339567,1498.8219340460903,1.9042201223737854,1.8914474411889315,-0.012772681184853862,1501.3149974442224,22.2622528,114.2486476
尚德邨,16932.0,8776.0,27140.0,0.19158988896763524,0.059768485707536026,133.0,119.84150414476727,0.958520663105161,0.9653894134778883,0.0068687503727274,0.0,12.0,1866.912682327564,2.3372424873299678,2.3206129956638364,-0.01662949166613137,419.1338792108757,0.524725939056642,0.5209925114478903,-0.003733427608751727,1321.3284592067994,22.3111829,114.2582875
尚悦,5538.0,3268.0,46580.0,0.07132538822679668,0.14879017695919106,98.0,73.65466341359658,0.9385311838238082,0.9538011928471437,0.015270009023335638,3.0,15.0,424.5366405032255,0.5428098473278958,0.534119659761753,-0.008690187566142815,1280.8685944552678,1.637710435026816,1.6114912886176773,-0.026219146409138583,1277.582606345397,22.4371184,114.0329084
屏欣苑,6623.0,3531.0,34400.0,0.06719009512305602,0.22965423524082743,106.0,98.350882503405,0.9625343318658357,0.9743967618540089,0.011862429988173093,0.0,10.0,547.9953674312657,0.6831906345021453,0.6748733849097542,-0.008317249592391107,1640.808784203292,2.0456107131546952,2.0207071884121834,-0.024903524742511784,495.62651684862124,22.445603,114.0037495
屯门市广场,4677.0,2678.0,34450.0,0.1169553132349797,0.12401111823818688,67.0,69.34389377782288,0.9741100168999545,0.9806053375922354,0.006495320692281003,4.0,9.0,552.941016924909,0.6811645592368838,0.6766526704199991,-0.0045118888168846905,1531.5325236622925,1.8866852783667714,1.874188277322001,-0.01249700104477025,456.2029058615929,22.3941223,113.9762413
山景邨,19584.0,8764.0,17150.0,0.2509701797385621,0.0766952614379085,65.0,66.21202619467846,0.9728854055497325,0.9796879587115118,0.006802553161779377,4.0,9.0,616.8397758647634,0.7608375321649099,0.7555545870046613,-0.005282945160248631,1298.951770892856,1.6021847138211045,1.59105979736802,-0.011124916453084444,709.1492568940787,22.3984818,113.9661633
岚山,4091.0,2319.0,59760.0,0.06013199706673185,0.1884624786115864,74.0,72.62186221813879,0.9712808605914801,0.9780474927889475,0.006766632197467487,1.0,15.0,1192.0821813859607,1.4727960528245383,1.4626064973430073,-0.010189555481530999,658.0774981798813,0.8130428899164747,0.8074178438554264,-0.0056250460610483,1559.950802991547,22.465013,114.1795337
岚岸,3028.0,1664.0,63120.0,0.08619550858652576,0.18461030383091148,79.0,89.6179681173176,0.9850450286580518,0.9846044736660788,-0.0004405549919728926,3.0,2.0,1340.5914929368118,1.6331332525130902,1.6338639875708671,0.0007307350577769878,1168.753448133989,1.4237969808054853,1.424434049683625,0.000637068878139635,934.4276612486964,22.4118935,114.2226332
峰华邨,3303.0,1520.0,24390.0,0.26067211625794734,0.08265213442325159,78.0,69.11438862492113,0.9516043173323775,0.9589345416465217,0.0073302243141442494,4.0,10.0,1384.1062393568052,1.7453971750403856,1.732055124822493,-0.013342050217892698,1188.4590762379637,1.49868056030207,1.487224444993721,-0.011456115308349002,958.1834459772475,22.260698,114.2311725
峻峦,5871.0,3262.0,45410.0,0.07562595809913132,0.17850451371146311,102.0,73.14363365060512,0.9021440434822557,0.927172357753146,0.02502831427089071,5.0,16.0,2249.444043169041,2.9921306595158406,2.911360362753103,-0.08077029676273773,1222.4541858106743,1.6260651872293412,1.5821707913377787,-0.04389439589156252,1886.4874004327455,22.4512348,114.0516945
峻滢,7361.0,4159.0,53470.0,0.09563917945931259,0.14508898247520718,65.0,61.17098893310244,0.9767539812882067,0.9761534909158661,-0.0006004903723403201,0.0,4.0,864.4066315427914,1.0619746402091006,1.0626279243012537,0.0006532840921531502,817.3441750600496,1.0041556306517425,1.0047733468143638,0.0006177161626212957,1671.7390282758643,22.2974793,114.2749261
帝后华庭,2573.0,1650.0,70040.0,0.11270890011659541,0.12631169840652934,192.0,108.33709920674792,0.9018968670031784,0.9322001283114255,0.03030326130824717,3.0,71.0,259.3257001800605,0.34504038277691007,0.3338240692798009,-0.011216313497109165,196.4628233346371,0.26139949768861287,0.2529021192355,-0.00849737845311288,296.24531068935056,22.2868131,114.1470879
帝堡城,5191.0,2856.0,75040.0,0.12348295126179927,0.11885956463109228,136.0,94.2377054300872,0.9347981524982265,0.9431206982696954,0.008322545771468856,4.0,18.0,1052.0231953593527,1.3504817388196735,1.338564445406985,-0.011917293412688545,1422.5979769347255,1.8261884319726545,1.8100732763618155,-0.016115155610838983,846.6153945566687,22.3834981,114.2152
帝柏海湾,3873.0,1978.0,80140.0,0.11257423186160599,0.13787761425251743,344.0,185.31864786438422,0.8876294450007883,0.9092565378787553,0.021627092877966925,1.0,79.0,902.2612392525392,1.2197809493601075,1.190767887827298,-0.02901306153280947,1072.77033941927,1.4502948438151246,1.4157989012719994,-0.03449594254312527,778.6701472973793,22.3161667,114.1617313
帝琴湾,3377.0,1924.0,87280.0,0.1217056559076103,0.09535090316849275,24.0,34.00982851463856,0.9982466649268,0.9950072840127815,-0.003239380914018686,0.0,0.0,2215.0739990141014,2.6627575049417627,2.671426472474725,0.008668967532962313,4459.25128610738,5.360500296508624,5.377952130911353,0.01745183440272946,2026.2021351404205,22.4307127,114.2505871
平田邨,14753.0,6496.0,20040.0,0.2436792516776249,0.08364400460923202,233.0,213.91356719681224,0.9488194586619726,0.9575780893420759,0.008758630680103413,6.0,37.0,581.4359923415094,0.7353592766675994,0.7286332034698044,-0.006726073197794946,2019.0857720162378,2.553597424989859,2.5302405656380373,-0.023356859351821857,643.7187198100927,22.3068129,114.2368647
幸福邨,4587.0,1731.0,11810.0,0.30303030303030304,0.08851100937431873,267.0,204.53613980483263,0.9344712940786858,0.9469981237009653,0.01252682962227912,0.0,49.0,105.34251515836311,0.13527544290664054,0.13348602814122648,-0.0017894147654140546,660.1395215008574,0.8477172394921375,0.8365036909525838,-0.011213548539553697,777.3746294654194,22.3355817,114.1539651
广明苑,12027.0,6388.0,33630.0,0.204539785482664,0.07266982622432859,129.0,120.1775366913033,0.96066402088964,0.9636574444267197,0.002993423537079648,1.0,11.0,1747.0942205871056,2.182358263779894,2.1755791716544497,-0.006779092125444475,364.5770258892563,0.45540628310609566,0.45399164775546563,-0.0014146353506300224,1142.3557752158079,22.3127283,114.2594872
广林苑,4976.0,2562.0,30240.0,0.2377411575562701,0.11394694533762058,122.0,83.94192850883576,0.9317326020949902,0.9396653848968973,0.007932782801907307,4.0,15.0,1220.9489801256848,1.5724884723969879,1.559213311142222,-0.01327516125476591,1477.5233560957868,1.9029365542520578,1.886871705409778,-0.016064848842279655,936.6300758382105,22.3803815,114.2164192
广源邨,11612.0,5405.0,22500.0,0.2727351016190148,0.08310368584223217,125.0,88.78508985978168,0.9354565384404435,0.9427220416650048,0.007265503224561557,4.0,15.0,1110.6196520510043,1.4246985591474972,1.413718491303499,-0.010980067843998187,1390.81661379592,1.7841341291360922,1.7703839125341825,-0.01375021660190967,837.6140104770338,22.3810563,114.2154975
广田邨,7165.0,2901.0,20510.0,0.2749476622470342,0.09378925331472436,229.0,201.71957974184477,0.946267805674247,0.9561267935556707,0.009858987881423871,5.0,35.0,823.473385331742,1.0442794909354316,1.0335115269840558,-0.010767963951375803,2147.1660170114847,2.7229069878139516,2.694830055783557,-0.02807693203039463,1065.4264932137244,22.3036267,114.2394321
广福邨,16075.0,6903.0,19820.0,0.3048211508553655,0.053374805598755834,78.0,78.5770966619835,0.9737971063865755,0.9800344530430622,0.0062373466564868306,1.0,15.0,1077.2889802723384,1.327531954909727,1.3190829896977136,-0.008448965212013437,1101.2180450064986,1.3570194913715505,1.3483828552196153,-0.008636636151935217,393.69887388229637,22.4484541,114.1746115
康乐园,4694.0,2786.0,91290.0,0.14273540690242864,0.09203238176395398,98.0,93.47339424320963,0.966845736478909,0.9676523906991379,0.0008066542202288255,2.0,15.0,1562.0671421458783,1.9387586869872329,1.9371424993025896,-0.0016161876846432222,1973.3608362234381,2.449235606180679,2.4471938748140745,-0.002041731366604349,2144.392328373259,22.4626445,114.1555713
康华苑,3904.0,2199.0,30200.0,0.16700819672131148,0.11321721311475409,231.0,173.4753245808665,0.9378359515192609,0.9477737887624627,0.009937837243201712,7.0,38.0,578.3549671185348,0.7400291697262664,0.7322696288620227,-0.007759540864243686,1623.0996601928196,2.0768233389604513,2.0550469060497876,-0.02177643291066378,984.2686785031906,22.3139715,114.2399603
康山花园,5619.0,2613.0,32070.0,0.23491724506139883,0.07403452571631963,185.0,161.4520634270449,0.9409975446211272,0.9552087731829688,0.014211228561841507,2.0,29.0,340.75950816426234,0.43455098489311617,0.42808590255565887,-0.006465082337457295,299.409130209177,0.3818192282272887,0.37613866867425727,-0.005680559553031428,376.5249430544348,22.285236,114.2167271
康怡花园,17636.0,9206.0,60110.0,0.2127466545701973,0.11833749149466999,148.0,146.84817809374763,0.9490242493268283,0.9619769911793632,0.012952741852535097,2.0,23.0,450.65066230387816,0.5698282158208771,0.5621556437661447,-0.007672572054732374,556.1335928496123,0.7032068062464302,0.6937383300627237,-0.009468476183706498,582.1392459624426,22.2808484,114.215412
康林苑,2976.0,1558.0,31350.0,0.2211021505376344,0.11323924731182795,118.0,83.40880035168179,0.9329238153649236,0.9403997597370718,0.007475944372148477,4.0,14.0,1377.8534141954146,1.7723034505103101,1.758214078549724,-0.014089371960586128,1642.6259251718043,2.1128746825217743,2.0960778539089406,-0.016796828612833714,1099.8555862104413,22.3804841,114.2180186
康柏苑,6353.0,3395.0,32070.0,0.22335904297182432,0.08657327246969936,227.0,201.92617707539878,0.9468949322698622,0.9569639361804124,0.01006900391055013,2.0,34.0,710.0970542964908,0.8999060361566477,0.8904373852967673,-0.009468650859880356,2262.159913000493,2.8668353827739583,2.8366710520309733,-0.03016433074298508,1083.8196582755622,22.3027163,114.2387558
康盛花园,5200.0,2743.0,30160.0,0.21192307692307694,0.061153846153846156,158.0,140.5005342934513,0.955644214183044,0.9569611726672475,0.001316958484203457,6.0,16.0,860.4458595626146,1.0804596691435269,1.078972753510208,-0.0014869156333188194,652.0013358874099,0.8187164129212535,0.8175897052167518,-0.0011267077045017393,780.5438948649271,22.3195472,114.2531226
康翠台,6061.0,3364.0,37290.0,0.24632898861573999,0.06995545289556179,82.0,68.82503106094752,0.9479437014841136,0.9569085059443188,0.008964804460205209,4.0,11.0,780.3789224352545,0.987880087663623,0.9786251257095593,-0.009254961954063723,388.5309109187068,0.4918404883881828,0.48723267711195145,-0.004607811276231333,161.2679253695106,22.2669044,114.2351676
康逸苑,4839.0,2579.0,37520.0,0.16945649927671005,0.12605910312047944,231.0,202.5600001092113,0.9460904604235945,0.9551389776429218,0.009048517219327425,6.0,38.0,130.89840407682655,0.16602861086017404,0.16445573740465172,-0.0015728734555223167,1534.1144102151713,1.9458364387629064,1.9274025407289357,-0.018433898033970664,320.3130799417152,22.3106043,114.2345068
康雅苑,4971.0,2547.0,33450.0,0.2428082880708107,0.0696037014685174,236.0,209.95292148976696,0.9479708750761705,0.9574001432792633,0.00942926820309284,5.0,38.0,774.2715953249113,0.9801207387465751,0.9704676993336083,-0.009653039412966802,2185.927477152842,2.7670818181757326,2.739829308567668,-0.027252509608064468,823.8376135120698,22.3053188,114.2378848
建生邨,7242.0,3575.0,24400.0,0.24495995581331123,0.1052195526097763,71.0,77.48744663162493,0.9768870881322196,0.9826823694960812,0.005795281363861491,4.0,9.0,1084.6272943730169,1.33234717610625,1.3244897778262323,-0.007857398280017636,377.65202671381695,0.46390461862184323,0.46116878263418104,-0.002735835987662194,254.2208834153562,22.4061174,113.9703367
彩云（１）邨,16756.0,7263.0,21790.0,0.2604440200525185,0.07507758414896157,240.0,138.8393019432148,0.9167858175857093,0.9303347581223744,0.013548940536665034,9.0,47.0,502.61070965118546,0.6578775980301815,0.6482965903570892,-0.009581007673092334,1848.19811995176,2.4191449097485287,2.3839136661068205,-0.035231243641708154,1088.4503687128251,22.3344108,114.2134281
彩云（２）邨,8485.0,3921.0,25620.0,0.2517383618149676,0.09463759575721863,238.0,150.2621489774811,0.9280017580406636,0.9396600378500922,0.011658279809428445,9.0,45.0,651.4398272641755,0.8423774911456109,0.8319261873747182,-0.01045130377089265,1614.1926688681144,2.0873141520027803,2.061417028091983,-0.025897123910797237,1259.5441697687227,22.333659,114.2169518
彩兴苑,3500.0,1852.0,38070.0,0.16314285714285715,0.15657142857142858,256.0,152.21871123414346,0.9218575406690802,0.9347804829884582,0.012922942319378029,9.0,49.0,626.9256045147229,0.816081327350909,0.8047993503379084,-0.0112819770130006,1719.4120838591,2.2381923557661523,2.2072502990591385,-0.030942056707013776,884.2619842933921,22.3318206,114.2137988
彩园邨,11696.0,4826.0,14850.0,0.26744186046511625,0.07840287277701778,74.0,78.02163087917185,0.951332344082293,0.9613609360305287,0.01002859194823588,1.0,7.0,932.8870318037086,1.176733288979412,1.1644580055298823,-0.012275283449529661,337.2165672819804,0.4253612139391029,0.4209239897027876,-0.004437224236315318,1399.394209865057,22.5007886,114.1256842
彩德邨,13588.0,6156.0,15400.0,0.19509861642625848,0.09449514277303503,262.0,154.8162344767723,0.9219667323296057,0.9349641281274083,0.01299739579780286,9.0,50.0,716.7175622690426,0.932854781592463,0.9198867088574011,-0.012968072735061953,1640.1051905742722,2.134704170633259,2.105028598937786,-0.029675571695472858,755.3089851057216,22.3302654,114.2136266
彩明苑,14150.0,7362.0,30470.0,0.1748409893992933,0.10445229681978799,145.0,125.92551738007059,0.956781106700534,0.9651884306447586,0.00840732394422463,0.0,17.0,2014.3983338438647,2.526469203545038,2.504462262356237,-0.022006941188800866,818.8016899831483,1.0269454748831208,1.0180002129982157,-0.008945261884905076,1804.3666277669795,22.3076543,114.2539425
彩盈邨,9682.0,4443.0,17710.0,0.1826068994009502,0.07859946292088411,258.0,156.35563426878943,0.924580692769896,0.937307469737976,0.012726776968080023,9.0,51.0,836.0894419399298,1.0851484766809993,1.070414311974266,-0.014734164706733388,1401.7668427445178,1.8193330495081594,1.7946301140261451,-0.0247029354820143,811.3820795471006,22.3285609,114.2152567
彩福邨,10775.0,4597.0,16890.0,0.18487238979118328,0.11303944315545243,251.0,158.67354203460215,0.928035554789125,0.9399815205359019,0.01194596574677691,9.0,49.0,681.132731994771,0.8807413403244572,0.8695482416800413,-0.011193098644415866,1220.5807113660878,1.578276657699957,1.5582187751991687,-0.020057882500788216,981.9427905137023,22.3282639,114.217086
彩蒲苑,4745.0,2701.0,28250.0,0.1934668071654373,0.05816649104320337,73.0,76.24123131558102,0.9501958478339807,0.9604586293463143,0.010262781512333605,1.0,7.0,843.0386681306306,1.06467146121808,1.0532951351015303,-0.011376326116549818,498.7767086612096,0.62990387903487,0.6231731717594239,-0.006730707275446113,1556.925674336229,22.5018788,114.1246324
彩虹邨,17817.0,7686.0,16800.0,0.3020710557332884,0.048773643149800754,263.0,138.03373458912995,0.9000718396713052,0.914330864182015,0.014259024510709878,9.0,50.0,257.5200338795191,0.3433326397238186,0.33797835418350897,-0.0053542855403096445,1143.8354711892446,1.5249922338736324,1.5012099221380446,-0.023782311735587758,596.1376945336182,22.3355052,114.206214
彩辉邨,3923.0,1809.0,25040.0,0.2589854703033393,0.10170787662503186,222.0,135.97532048444646,0.9225079279814848,0.9340898310492947,0.01158190306780983,11.0,44.0,673.4088859197368,0.8759715104799651,0.8651102241375743,-0.010861286342390808,1710.4158672757994,2.2249120885302074,2.1973251099686184,-0.027586978561588982,1475.6948299926264,22.3354972,114.2179683
彩霞邨,5453.0,2387.0,20260.0,0.3007518796992481,0.06876948468732808,256.0,182.58242486371694,0.9380245651209457,0.948244145556033,0.010219580435087281,9.0,48.0,800.4605976408184,1.024016590701046,1.0129803823948014,-0.011036208306244522,1062.5768409429045,1.3593377578198917,1.3446876683681444,-0.014650089451747395,902.2629066818839,22.3259743,114.2176306
得宝花园,3476.0,2063.0,27920.0,0.14096662830840045,0.11881472957422325,267.0,158.15477794162177,0.9188905313155513,0.9321779376259891,0.013287406310437885,9.0,51.0,933.653361002311,1.2192791143453714,1.201899324131287,-0.017379790214084423,1372.725430193017,1.792673294688614,1.7671202564896387,-0.025553038198975253,678.0605668220132,22.3270546,114.2143479
御龙山,3919.0,1982.0,67000.0,0.1038530237305435,0.17147231436590968,161.0,115.55547805832903,0.9464073766580624,0.9526323942290177,0.006225017570955348,6.0,20.0,538.506214773232,0.6828005293130271,0.6783387397306236,-0.004461789582403508,1429.6614272542986,1.8127433862183469,1.800897936179904,-0.01184545003844284,1223.1141908408065,22.3959262,114.1995139
德朗邨,18720.0,8208.0,15240.0,0.17238247863247863,0.14316239316239315,320.0,153.9899328514149,0.8873851420552631,0.9051995266911449,0.017814384635881954,9.0,66.0,602.1757588066208,0.8143148632107065,0.7982890945705284,-0.016025768640178017,879.8824448359405,1.189854194941404,1.1664377882108516,-0.023416406730552453,532.5243124867038,22.3296317,114.2036089
德田邨,13612.0,6252.0,18540.0,0.2915074933881869,0.0805906553041434,225.0,188.41214092307908,0.9424473847311777,0.9524731058684524,0.010025721137274492,5.0,37.0,550.5674340878297,0.7010268494658163,0.6936478487788856,-0.007379000686930648,1922.2828521037034,2.4476055214290984,2.421842053399702,-0.025763468029396552,790.056829301366,22.3086459,114.2390795
德福花园,13142.0,6873.0,47440.0,0.15248820575254907,0.15362958453812206,268.0,157.90433337563945,0.9172003988292743,0.930664308644922,0.013463909815647788,9.0,51.0,749.542453804624,0.9806482266183256,0.9664612000380449,-0.014187026580280704,925.5012375194918,1.2108602290633272,1.1933427280997404,-0.01751750096358684,599.9749283131954,22.3232535,114.2128343
怡明邨,5479.0,2515.0,17860.0,0.13579120277422888,0.15440773863843768,116.0,112.40179641526755,0.9592039883275478,0.9655841340831604,0.006380145755612537,0.0,10.0,2163.671997267237,2.7068344463910496,2.688948901574506,-0.017885544816543586,964.6674605484678,1.2068350077198233,1.1988607846765469,-0.00797422304327644,1902.4976845706499,22.306185,114.2632661
怡沁园,4570.0,2616.0,47810.0,0.0899343544857768,0.13194748358862143,157.0,110.52479616948762,0.9395079341707946,0.9473391651795211,0.00783123100872648,5.0,20.0,499.9679482473859,0.6385912413037644,0.6333122918898536,-0.005278949413910827,25.747868343848403,0.032886834574620195,0.03261497375838252,-0.00027186081623767344,560.4799931986303,22.3796088,114.2021926
怡雅苑,5204.0,2743.0,35400.0,0.20003843197540352,0.1164488854727133,96.0,89.15980589300979,0.9689068926150616,0.970910188939884,0.00200329632482248,2.0,15.0,1049.6587851533639,1.3000119534545012,1.2973296155840701,-0.0026823378704310397,382.75852006788864,0.4740499088016565,0.4730717931624317,-0.0009781156392247858,319.82708788550127,22.4550177,114.1739928
恒安邨,15791.0,6738.0,20580.0,0.328984864796403,0.08827813311379899,63.0,76.95794401722338,0.9931876166395993,0.9918311934816102,-0.0013564231579891342,3.0,2.0,495.45326525083925,0.5986219605844632,0.5994406328500201,0.0008186722655569856,1837.6591022731702,2.220316570386729,2.223353063727463,0.003036493340734303,729.9383222311216,22.4168236,114.2289101
恒福花园,4444.0,2334.0,40040.0,0.12871287128712872,0.10688568856885688,68.0,74.40363594976938,0.9759967007204078,0.9879105205500515,0.011913819829643717,2.0,11.0,751.1233393462837,0.9235154243351773,0.9123781845279727,-0.011137239807204602,2817.1010701711066,3.463660565358551,3.4218901549131315,-0.041770410445419515,1271.2305345429913,22.3825315,113.9770733
悦湖山庄,10760.0,5857.0,30040.0,0.2242565055762082,0.06756505576208179,64.0,75.71799003532537,0.977804000640345,0.9894844481758934,0.01168044753554842,2.0,10.0,926.5534288019815,1.1371032577431055,1.1236802322786277,-0.013423025464477822,3727.339937950568,4.5743399726443394,4.520341814150052,-0.05399815849428702,139.0989887658413,22.3748948,113.9678908
愉景新城,8978.0,4615.0,50140.0,0.15615950100245043,0.1051459122298953,157.0,159.86570458156552,0.9588454725273381,0.9728028175990971,0.013957345071758874,0.0,27.0,127.42402997215848,0.15947182350827704,0.1571837922344563,-0.00228803127382074,745.1980631949656,0.9326191773914464,0.9192383694374578,-0.01338080795398855,202.16598509217286,22.3761112,114.1118819
愉景湾,18585.0,10188.0,75000.0,0.10621468926553672,0.17110573042776434,15.0,41.029112133175246,0.9997148812380654,1.0,0.00028511876193464147,0.0,0.0,998.7220729133119,1.198808290231482,1.1984664874959743,-0.00034180273550776796,7153.253676177284,8.586352541618941,8.583904411412743,-0.0024481302061989396,1018.8549162430435,22.2965314,114.0070205
愉田苑,4604.0,2260.0,28050.0,0.27715030408340574,0.10360556038227628,155.0,110.96022603064097,0.9436754037472896,0.9508570324024522,0.007181628655162657,5.0,20.0,229.0669211815571,0.29128692379427507,0.2890868932455083,-0.0022000305487667737,438.6061954172161,0.5577420291030565,0.5535295176508619,-0.0042125114521945894,528.9947346667855,22.3833031,114.2027623
愉翠苑,13132.0,6362.0,38110.0,0.1386689003959793,0.15968626256472737,150.0,105.88735871051554,0.9412153942560706,0.9490789446726896,0.007863550416619236,5.0,20.0,280.1200798737012,0.35713833188430494,0.35417927848390734,-0.0029590534003975932,380.0747092180741,0.48457521396808295,0.48056028807907153,-0.0040149258890114226,199.4067667498478,22.3808118,114.2054704
慈乐邨,17833.0,8227.0,21450.0,0.23826613581562273,0.08327258453429036,203.0,139.0612890649435,0.9476895173289664,0.9550532295017131,0.007363712172746678,5.0,28.0,693.7375748965263,0.8784365286873332,0.8716635514757329,-0.006772977211600306,317.6372151070478,0.4022041514216156,0.3991030513841884,-0.0031011000374271958,226.4412300099134,22.3490289,114.1986091
慈康邨,7079.0,3435.0,29320.0,0.1425342562508829,0.08447520836276311,199.0,132.7227323106308,0.9438836314903508,0.9502707274385606,0.006387095948209693,6.0,26.0,790.7845806070842,1.005358568651269,0.9986012084012706,-0.00675736024999829,650.5340523893384,0.8270520187267241,0.8214931180416458,-0.00555890068507825,692.9338928959177,22.3475041,114.2028408
慈正邨,21845.0,10035.0,20270.0,0.2486152437628748,0.07649347676813917,177.0,128.09250142171805,0.9502594960670773,0.9572676708870245,0.007008174819947085,5.0,25.0,987.4042260211585,1.2469068461082247,1.2377782173793153,-0.009128628728909405,717.3475813156263,0.9058758172283372,0.8992438831461844,-0.0066319340821527906,628.3480985811946,22.3501693,114.2025632
慈民邨,5936.0,2761.0,23380.0,0.21327493261455527,0.09214959568733154,189.0,126.857870131068,0.9458185440599993,0.9528394169611667,0.007020872901167585,6.0,25.0,871.8082150905645,1.106099964606226,1.0979498113597816,-0.008150153246444303,692.2072332827747,0.8782326009106417,0.871761458597575,-0.006471142313066669,693.8003085222938,22.3483433,114.2030951
慈爱苑,11614.0,5963.0,36070.0,0.17349750301360428,0.10048217668331325,203.0,139.37806899040007,0.9480644229886586,0.9552950803224198,0.007230657333761523,5.0,27.0,782.134105129722,0.9899758955166426,0.9824827380445575,-0.00749315747208501,401.09723956558764,0.5076835242497683,0.5038408523115777,-0.003842671938190545,248.0821931788624,22.3497844,114.1988943
慧安园,3091.0,1786.0,45140.0,0.11064380459398253,0.13684891620834683,138.0,125.72590002677136,0.9614450334531088,0.9602496417302446,-0.001195391722864144,6.0,13.0,399.5999849026474,0.49874924223274786,0.4993701231891578,0.0006208809564099416,1053.948078411652,1.31545501831922,1.317092596686722,0.0016375783675020017,613.6404011661959,22.3237799,114.2537984
